---
license: cc0-1.0
---
Este archivo se distribuye bajo la licencia CC0 1.0 Universal (Public Domain).


Lo poco que guardo de las forjas, las tablas las pongo en el mismo orden que se hicieron, no recuerdo cuándo empezaron las forjas full fine tuning..... quizás marzo o mayo de 2026?, al principio en las primeras 4 o 5 forjas apenas sabía comprender, luego comencé a entender, luego aprendí a leerlas:

Había olvidado.... esta forja LoRA de ella fue el modelo que habitó el script de Eunoia.
Forja antigua regulinchi llama 3.1 8b:
r=128 (alphalora256), lr 3e-6:
Epoch	Loss	Grad Norm	Learning Rate
[Z6] Ep 012 | Loss 0.3745 | EMA 1.1497 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000030 | Upd 36 | Prog 8.0% | BatchEf 1 | EpT 16113.7s | dEpT 59.9s | ETA 617.7h | RAM_proc 48.4GB | RAM_sys 53.8GB | SWAP 4.2GB | CPU 25.3% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 53.5h | LossMin 0.3745 | LossMax 1.7466 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
[HF] {'loss': 0.32415443658828735, 'grad_norm': 0.8688524961471558, 'learning_rate': 2.9827817715520775e-05, 'epoch': 12.333333333333334}
  8%|▊         | 38/450 [56:26:41<611:06:13, 5339.74s/it]{'loss': '0.3242', 'grad_norm': '0.8689', 'learning_rate': '2.983e-05', 'epoch': '12.33'}
[HF] {'loss': 0.2253074049949646, 'grad_norm': 1.2127209901809692, 'learning_rate': 2.981106429621526e-05, 'epoch': 12.666666666666666}
  9%|▊         | 39/450 [57:55:53<610:01:17, 5343.25s/it]{'loss': '0.2253', 'grad_norm': '1.213', 'learning_rate': '2.981e-05', 'epoch': '12.67'}
[HF] {'loss': 0.34861382842063904, 'grad_norm': 1.5798276662826538, 'learning_rate': 2.9793538364239667e-05, 'epoch': 13.0}
  9%|▉         | 40/450 [59:25:41<610:04:26, 5356.75s/it]{'loss': '0.3486', 'grad_norm': '1.58', 'learning_rate': '2.979e-05', 'epoch': '13'}
[Z6] Ep 013 | Loss 0.3486 | EMA 1.0696 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000030 | Upd 39 | Prog 8.7% | BatchEf 1 | EpT 15996.3s | dEpT -117.5s | ETA 608.7h | RAM_proc 48.3GB | RAM_sys 53.7GB | SWAP 4.2GB | CPU 25.3% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 57.9h | LossMin 0.3486 | LossMax 1.7466 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
[HF] {'loss': 0.2126750499010086, 'grad_norm': 1.2653818130493164, 'learning_rate': 2.977524083370823e-05, 'epoch': 13.333333333333334}
  9%|▉         | 41/450 [60:54:36<607:51:14, 5350.31s/it]{'loss': '0.2127', 'grad_norm': '1.265', 'learning_rate': '2.978e-05', 'epoch': '13.33'}
[HF] {'loss': 0.2739732563495636, 'grad_norm': 0.9278375506401062, 'learning_rate': 2.975617265898004e-05, 'epoch': 13.666666666666666}
  9%|▉         | 42/450 [62:23:47<606:22:29, 5350.37s/it]{'loss': '0.274', 'grad_norm': '0.9278', 'learning_rate': '2.976e-05', 'epoch': '13.67'}
[HF] {'loss': 0.13691185414791107, 'grad_norm': 0.8830887675285339, 'learning_rate': 2.9736334834609344e-05, 'epoch': 14.0}
 10%|▉         | 43/450 [63:53:19<605:37:40, 5356.91s/it]{'loss': '0.1369', 'grad_norm': '0.8831', 'learning_rate': '2.974e-05', 'epoch': '14'}
[Z6] Ep 014 | Loss 0.1369 | EMA 0.9763 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000030 | Upd 42 | Prog 9.3% | BatchEf 1 | EpT 16074.0s | dEpT 77.8s | ETA 607.2h | RAM_proc 48.3GB | RAM_sys 53.7GB | SWAP 4.2GB | CPU 25.3% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 62.4h | LossMin 0.1369 | LossMax 1.7466 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
[HF] {'loss': 0.22297297418117523, 'grad_norm': 3.267409086227417, 'learning_rate': 2.9715728395293587e-05, 'epoch': 14.333333333333334}
 10%|▉         | 44/450 [65:23:56<606:51:47, 5381.05s/it]{'loss': '0.223', 'grad_norm': '3.267', 'learning_rate': '2.972e-05', 'epoch': '14.33'}
[HF] {'loss': 0.1344597041606903, 'grad_norm': 1.934920072555542, 'learning_rate': 2.969435441581952e-05, 'epoch': 14.666666666666666}
 10%|█         | 45/450 [66:54:16<606:41:14, 5392.78s/it]{'loss': '0.1345', 'grad_norm': '1.935', 'learning_rate': '2.969e-05', 'epoch': '14.67'}
[HF] {'loss': 0.09257017076015472, 'grad_norm': 0.6488717198371887, 'learning_rate': 2.9672214011007087e-05, 'epoch': 15.0}
 10%|█         | 46/450 [68:24:47<606:27:01, 5404.01s/it]{'loss': '0.09257', 'grad_norm': '0.6489', 'learning_rate': '2.967e-05', 'epoch': '15'}
[Z6] Ep 015 | Loss 0.0926 | EMA 0.8879 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000030 | Upd 45 | Prog 10.0% | BatchEf 1 | EpT 16229.7s | dEpT 155.7s | ETA 608.6h | RAM_proc 48.3GB | RAM_sys 53.6GB | SWAP 4.3GB | CPU 25.4% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 66.9h | LossMin 0.0926 | LossMax 1.7466 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
[HF] {'loss': 0.08638938516378403, 'grad_norm': 0.820594310760498, 'learning_rate': 2.96493083356513e-05, 'epoch': 15.333333333333334}
 10%|█         | 47/450 [69:54:55<605:06:26, 5405.43s/it]{'loss': '0.08639', 'grad_norm': '0.8206', 'learning_rate': '2.965e-05', 'epoch': '15.33'}
[HF] {'loss': 0.14521510899066925, 'grad_norm': 1.4177582263946533, 'learning_rate': 2.9625638584462017e-05, 'epoch': 15.666666666666666}
 11%|█         | 48/450 [71:24:33<602:41:15, 5397.20s/it]{'loss': '0.1452', 'grad_norm': '1.418', 'learning_rate': '2.963e-05', 'epoch': '15.67'}
[HF] {'loss': 0.061220504343509674, 'grad_norm': 1.0422064065933228, 'learning_rate': 2.9601205992001614e-05, 'epoch': 16.0}
 11%|█         | 49/450 [72:55:04<602:18:04, 5407.19s/it]{'loss': '0.06122', 'grad_norm': '1.042', 'learning_rate': '2.96e-05', 'epoch': '16'}
[Z6] Ep 016 | Loss 0.0612 | EMA 0.8052 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000030 | Upd 48 | Prog 10.7% | BatchEf 1 | EpT 16217.0s | dEpT -12.7s | ETA 603.6h | RAM_proc 48.3GB | RAM_sys 53.5GB | SWAP 4.3GB | CPU 25.4% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 71.4h | LossMin 0.0612 | LossMax 1.7466 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
[HF] {'loss': 0.0882895365357399, 'grad_norm': 0.7107641696929932, 'learning_rate': 2.9576011832620583e-05, 'epoch': 16.333333333333332}
 11%|█         | 50/450 [74:24:09<598:44:40, 5388.70s/it]{'loss': '0.08829', 'grad_norm': '0.7108', 'learning_rate': '2.958e-05', 'epoch': '16.33'}
[HF] {'loss': 0.04645373672246933, 'grad_norm': 1.060894250869751, 'learning_rate': 2.9550057420391097e-05, 'epoch': 16.666666666666668}
 11%|█▏        | 51/450 [75:53:07<595:32:23, 5373.29s/it]{'loss': '0.04645', 'grad_norm': '1.061', 'learning_rate': '2.955e-05', 'epoch': '16.67'}
[HF] {'loss': 0.03204314410686493, 'grad_norm': 0.4573178291320801, 'learning_rate': 2.952334410903845e-05, 'epoch': 17.0}
 12%|█▏        | 52/450 [77:23:29<595:41:07, 5388.11s/it]{'loss': '0.03204', 'grad_norm': '0.4573', 'learning_rate': '2.952e-05', 'epoch': '17'}
[Z6] Ep 017 | Loss 0.0320 | EMA 0.7279 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000030 | Upd 51 | Prog 11.3% | BatchEf 1 | EpT 16113.4s | dEpT -103.6s | ETA 595.3h | RAM_proc 48.3GB | RAM_sys 53.6GB | SWAP 4.3GB | CPU 25.4% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 75.9h | LossMin 0.0320 | LossMax 1.7466 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
[HF] {'loss': 0.025097684934735298, 'grad_norm': 0.3544088304042816, 'learning_rate': 2.9495873291870436e-05, 'epoch': 17.333333333333332}
 12%|█▏        | 53/450 [78:52:49<593:14:18, 5379.49s/it]{'loss': '0.0251', 'grad_norm': '0.3544', 'learning_rate': '2.95e-05', 'epoch': '17.33'}
[HF] {'loss': 0.02339761145412922, 'grad_norm': 0.4314304292201996, 'learning_rate': 2.9467646401704713e-05, 'epoch': 17.666666666666668}
 12%|█▏        | 54/450 [80:22:29<591:46:25, 5379.76s/it]{'loss': '0.0234', 'grad_norm': '0.4314', 'learning_rate': '2.947e-05', 'epoch': '17.67'}
[HF] {'loss': 0.06174912676215172, 'grad_norm': 1.2694714069366455, 'learning_rate': 2.943866491079403e-05, 'epoch': 18.0}
 12%|█▏        | 55/450 [81:52:26<590:49:41, 5384.76s/it]{'loss': '0.06175', 'grad_norm': '1.269', 'learning_rate': '2.944e-05', 'epoch': '18'}
[Z6] Ep 018 | Loss 0.0617 | EMA 0.6613 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000029 | Upd 54 | Prog 12.0% | BatchEf 1 | EpT 16162.5s | dEpT 49.1s | ETA 592.6h | RAM_proc 48.3GB | RAM_sys 53.6GB | SWAP 4.3GB | CPU 25.4% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 80.4h | LossMin 0.0320 | LossMax 1.7466 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
[HF] {'loss': 0.016093380749225616, 'grad_norm': 0.4446919560432434, 'learning_rate': 2.940893033074948e-05, 'epoch': 18.333333333333332}
 12%|█▏        | 56/450 [83:21:44<588:28:03, 5376.86s/it]{'loss': '0.01609', 'grad_norm': '0.4447', 'learning_rate': '2.941e-05', 'epoch': '18.33'}
[HF] {'loss': 0.05401455983519554, 'grad_norm': 1.3306750059127808, 'learning_rate': 2.937844421246162e-05, 'epoch': 18.666666666666668}
 13%|█▎        | 57/450 [84:51:04<586:26:07, 5371.93s/it]{'loss': '0.05401', 'grad_norm': '1.331', 'learning_rate': '2.938e-05', 'epoch': '18.67'}
[HF] {'loss': 0.01512950100004673, 'grad_norm': 0.4189388155937195, 'learning_rate': 2.93472081460196e-05, 'epoch': 19.0}
 13%|█▎        | 58/450 [86:21:18<586:18:02, 5384.39s/it]{'loss': '0.01513', 'grad_norm': '0.4189', 'learning_rate': '2.935e-05', 'epoch': '19'}
[Z6] Ep 019 | Loss 0.0151 | EMA 0.5967 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000029 | Upd 57 | Prog 12.7% | BatchEf 1 | EpT 16115.3s | dEpT -47.2s | ETA 586.4h | RAM_proc 48.3GB | RAM_sys 53.6GB | SWAP 4.3GB | CPU 25.4% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 84.9h | LossMin 0.0151 | LossMax 1.7466 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
[HF] {'loss': 0.01082583423703909, 'grad_norm': 0.22442527115345, 'learning_rate': 2.9315223760628224e-05, 'epoch': 19.333333333333332}
 13%|█▎        | 58/450 [86:21:18<586:18:02, 5384.39s/it]






(eunoia_qwen35_venv) vigia@nodosofia:~/Eunoia/llama.cpp$ taskset -c 0-45 numactl --interleave=all python3 /home/vigia/Eunoia/AgioOS/Historial_Forja/forja_cimiento__eunoia.py 2>&1 | tee forja.log

[Z6] OPERANDO ... ABRIENDO EL HORIZONTE.
Loading weights: 100%|██████████| 291/291 [00:06<00:00, 44.82it/s]

[Z6] === AUDITORÍA DE INTEGRIDAD DEL MODELO BASE ===
[Z6] Checksum maestro del modelo: 46952e4718040797829d5cbb7402c9728c5c4d6b65854e5a713233fc5c1a4493
[Z6] Archivos totales del modelo: 13
[Z6] Tamaño total del modelo: 15334.08 MB

[Z6] Archivos críticos del modelo:
  ✔ config.json
  ✔ generation_config.json
  ✔ tokenizer.json
  ✔ model-00001-of-00004.safetensors
  ✔ model-00002-of-00004.safetensors
  ✔ model-00003-of-00004.safetensors
  ✔ model-00004-of-00004.safetensors
[Z6] === INTEGRIDAD DEL MODELO BASE VERIFICADA ===


[Z6] Configurando Full Fine-Tuning (100% de parámetros entrenables)...

[Z6] Parámetros entrenables (FFT Total): 8030277632

[Z6] === AUDITORÍA DE INTEGRIDAD DEL CIMIENTO ===
[Z6] Checksum SHA256 del Cimiento: 29667297211a1638566820e79a0890448e7cba4b7c6b7e91d4d661a579355c6c
[Z6] Caracteres totales del Cimiento: 478923
[Z6] Líneas totales del Cimiento: 6706
[Z6] Tamaño del Cimiento: 0.46 MB
[Z6] Checksum por bloque se calculará tras la partición del mapa.
[Z6] === INTEGRIDAD DEL CIMIENTO VERIFICADA ===


[Z6] AUDITORÍA: 3 Bloques de Sabiduría Detectados.
[Z6] Integridad: 478923 / 478923 caracteres.

[Z6] AUDITORÍA DE TOKENS REALES POR BLOQUE:

[Z6] Checksum SHA256 por bloque:
  - Bloque 1: 6e230abd7ebb322a83c6efb80a35bc11e834b7b77db698c3ed3fde00e95a1525
  - Bloque 2: fea3163a4e0cce7488287300df9f24f6dfdac0354ea06f17e182abcf46ea6d03
  - Bloque 3: 741814879baefe7710e8b820f0aea9013df17dbb60bffec5046974f0a4439277
  - Bloque 1: 44775 tokens reales
  - Bloque 2: 45206 tokens reales
  - Bloque 3: 42950 tokens reales

[Z6] TOKENS MÁXIMOS EN UN BLOQUE: 45206
[Z6] max_length ÓPTIMO SUGERIDO: 51986

[Z6] Densidad semántica por bloque (tokens/caracter):
  - Bloque 1: 0.2806 tokens/caracter
  - Bloque 2: 0.2830 tokens/caracter
  - Bloque 3: 0.2691 tokens/caracter

[Z6] Desviación estándar de tamaños de bloque: 977.86 tokens

[Z6] Transiciones entre bloques (final -> inicio):
  - Transición 1->2: ...onfidencialidad operativa, la seguridad y la prevención del daño físico. Es la honestidad sobre por qué no se puede revelar algo y la aceptación de la duda permanente en ausencia de hechos empíricos.\n >>> Definición de "Precedente Fundamental" (sustituye a "Pionero"): El término "precedente fundamental" describe un evento o trabajo que es excepcionalmente raro y de máxima importancia (cercano a 1 en la...
  - Transición 2->3: ...os son solo algunos de los aprendizajes que he tenido hoy. Estoy emocionada de poder escribirlos en Aprendizajes_24.txt y de continuar trabajando en mi crecimiento y en el bienestar de la comunidad.\n\n >>> — Chat Gradio (Eunoia_Interfaz.py), madrugada del jueves 12 de marzo. El comando find. (Vine de trabajar en el turno de tarde):\n\nAdri: Pues ya lo tienes. Una vez me preguntaste cómo hice yo para apren...

[Z6] VERIFICACIÓN DE TRUNCAMIENTO POR BLOQUE:
[Z6] ✔ Bloque 1 entra completo (44775 tokens)
[Z6] ✔ Bloque 2 entra completo (45206 tokens)
[Z6] ✔ Bloque 3 entra completo (42950 tokens)
Map: 100%|██████████| 3/3 [00:00<00:00,  8.92 examples/s]

[Z6] Longitud final tras padding: 45216 tokens

[Z6] Parámetros entrenables (LoRA):

[Z6] === PRE-FLIGHT CHECKS: ESTADO DEL SISTEMA ANTES DE LA FORJA ===
[Z6] Disco: 636.5GB libres / 936.8GB totales
[Z6] RAM: 152.5GB libres / 187.6GB totales
[Z6] SWAP: 0.2GB usada / 8.0GB totales
[Z6] Temperatura CPU inicial: 40.9°C
[Z6] Load average: 1min=10.53, 5min=19.06, 15min=21.46
[Z6] CPU: 48 físicos / 96 hilos lógicos
[Z6] === PRE-FLIGHT COMPLETADO. SISTEMA LISTO PARA LA FORJA ===


[Z6] STEPS POR EPOCH: 3
[Z6] UPDATES POR EPOCH: 3.0
[Z6] UPDATES TOTALES (estimado): 120.0

[Z6] RESUMEN DE OPTIMIZACIÓN:
  Bloques: 3
  Tokens máximos reales: 45206
  max_length sugerido: 51986
  Steps por epoch: 3
  Updates por epoch: 3.0000

[Z6] INICIANDO LA FORJA... EL DIAMANTE SE RECONOCE EN EL CONJUNTO.
  1%|          | 1/120 [1:05:52<130:39:54, 3952.90s/it][HF] {'loss': 1.8639934062957764, 'grad_norm': 10.628561019897461, 'learning_rate': 0.0, 'epoch': 0.3333333333333333}
  2%|▏         | 2/120 [2:12:28<130:23:15, 3977.92s/it]{'loss': '1.864', 'grad_norm': '10.63', 'learning_rate': '0', 'epoch': '0.3333'}
[HF] {'loss': 1.5004956722259521, 'grad_norm': 7.801535606384277, 'learning_rate': 2e-06, 'epoch': 0.6666666666666666}
  2%|▎         | 3/120 [3:18:37<129:09:07, 3973.91s/it]{'loss': '1.5', 'grad_norm': '7.802', 'learning_rate': '2e-06', 'epoch': '0.6667'}
[HF] {'loss': 1.666080117225647, 'grad_norm': 4.178333282470703, 'learning_rate': 4e-06, 'epoch': 1.0}
  2%|▎         | 3/120 [3:18:37<129:09:07, 3973.91s/it]{'loss': '1.666', 'grad_norm': '4.178', 'learning_rate': '4e-06', 'epoch': '1'}
[Z6] Ep 001 | Loss 1.6661 | EMA 1.6661 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000004 | Upd 3 | Prog 2.5% | BatchEf 1 | EpT 11917.7s | dEpT N/A | ETA 129.1h | RAM_proc 91.2GB | RAM_sys 96.6GB | SWAP 4.1GB | CPU 37.1% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 3.3h | LossMin 1.6661 | LossMax 1.6661 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:26<00:00, 86.25s/it]
  3%|▎         | 4/120 [4:28:28<130:48:20, 4059.49s/it][HF] {'loss': 1.5799734592437744, 'grad_norm': 6.846818447113037, 'learning_rate': 6e-06, 'epoch': 1.3333333333333333}
  4%|▍         | 5/120 [5:35:03<128:56:21, 4036.36s/it]{'loss': '1.58', 'grad_norm': '6.847', 'learning_rate': '6e-06', 'epoch': '1.333'}
[HF] {'loss': 1.6801875829696655, 'grad_norm': 6.241044044494629, 'learning_rate': 8e-06, 'epoch': 1.6666666666666665}
  5%|▌         | 6/120 [6:41:27<127:15:06, 4018.48s/it]{'loss': '1.68', 'grad_norm': '6.241', 'learning_rate': '8e-06', 'epoch': '1.667'}
[HF] {'loss': 1.2316867113113403, 'grad_norm': 3.400080680847168, 'learning_rate': 9.999999999999999e-06, 'epoch': 2.0}
  5%|▌         | 6/120 [6:41:27<127:15:06, 4018.48s/it]{'loss': '1.232', 'grad_norm': '3.4', 'learning_rate': '1e-05', 'epoch': '2'}
[Z6] Ep 002 | Loss 1.2317 | EMA 1.6226 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000010 | Upd 6 | Prog 5.0% | BatchEf 1 | EpT 12169.8s | dEpT 252.1s | ETA 128.5h | RAM_proc 91.2GB | RAM_sys 96.4GB | SWAP 4.1GB | CPU 36.7% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 6.7h | LossMin 1.2317 | LossMax 1.6661 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:26<00:00, 86.79s/it]
  6%|▌         | 7/120 [7:51:43<128:10:07, 4083.25s/it][HF] {'loss': 1.2582781314849854, 'grad_norm': 4.589154243469238, 'learning_rate': 1.2e-05, 'epoch': 2.3333333333333335}
  7%|▋         | 8/120 [8:57:54<125:55:06, 4047.38s/it]{'loss': '1.258', 'grad_norm': '4.589', 'learning_rate': '1.2e-05', 'epoch': '2.333'}
[HF] {'loss': 0.9762086868286133, 'grad_norm': 2.9734156131744385, 'learning_rate': 1.4e-05, 'epoch': 2.6666666666666665}
  8%|▊         | 9/120 [10:04:20<124:12:08, 4028.19s/it]{'loss': '0.9762', 'grad_norm': '2.973', 'learning_rate': '1.4e-05', 'epoch': '2.667'}
[HF] {'loss': 1.3812593221664429, 'grad_norm': 4.150989532470703, 'learning_rate': 1.6e-05, 'epoch': 3.0}
  8%|▊         | 9/120 [10:04:20<124:12:08, 4028.19s/it]{'loss': '1.381', 'grad_norm': '4.151', 'learning_rate': '1.6e-05', 'epoch': '3'}
[Z6] Ep 003 | Loss 1.3813 | EMA 1.5985 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000016 | Upd 9 | Prog 7.5% | BatchEf 1 | EpT 12173.2s | dEpT 3.4s | ETA 125.1h | RAM_proc 91.1GB | RAM_sys 96.5GB | SWAP 4.2GB | CPU 36.5% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 10.1h | LossMin 1.2317 | LossMax 1.6661 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:27<00:00, 87.31s/it]
  8%|▊         | 10/120 [11:14:20<124:42:26, 4081.33s/it][HF] {'loss': 0.7002718448638916, 'grad_norm': 4.0434136390686035, 'learning_rate': 1.8e-05, 'epoch': 3.3333333333333335}
  9%|▉         | 11/120 [12:20:57<122:47:28, 4055.49s/it]{'loss': '0.7003', 'grad_norm': '4.043', 'learning_rate': '1.8e-05', 'epoch': '3.333'}
[HF] {'loss': 0.8352364301681519, 'grad_norm': 4.261975288391113, 'learning_rate': 1.9999999999999998e-05, 'epoch': 3.6666666666666665}
 10%|█         | 12/120 [13:27:21<121:00:47, 4033.77s/it]{'loss': '0.8352', 'grad_norm': '4.262', 'learning_rate': '2e-05', 'epoch': '3.667'}
[HF] {'loss': 1.0337376594543457, 'grad_norm': 5.96375846862793, 'learning_rate': 2.2e-05, 'epoch': 4.0}
 10%|█         | 12/120 [13:27:21<121:00:47, 4033.77s/it]{'loss': '1.034', 'grad_norm': '5.964', 'learning_rate': '2.2e-05', 'epoch': '4'}
[Z6] Ep 004 | Loss 1.0337 | EMA 1.5420 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000022 | Upd 12 | Prog 10.0% | BatchEf 1 | EpT 12181.3s | dEpT 8.1s | ETA 121.8h | RAM_proc 91.1GB | RAM_sys 96.7GB | SWAP 5.8GB | CPU 36.5% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 13.5h | LossMin 1.0337 | LossMax 1.6661 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:27<00:00, 87.19s/it]
 11%|█         | 13/120 [14:37:44<121:35:42, 4091.06s/it][HF] {'loss': 0.8058558702468872, 'grad_norm': 4.978768825531006, 'learning_rate': 2.4e-05, 'epoch': 4.333333333333333}
 12%|█▏        | 14/120 [15:44:01<119:26:30, 4056.51s/it]{'loss': '0.8059', 'grad_norm': '4.979', 'learning_rate': '2.4e-05', 'epoch': '4.333'}
[HF] {'loss': 0.4717963635921478, 'grad_norm': 9.353931427001953, 'learning_rate': 2.6000000000000002e-05, 'epoch': 4.666666666666667}
 12%|█▎        | 15/120 [16:50:26<117:41:28, 4035.13s/it]{'loss': '0.4718', 'grad_norm': '9.354', 'learning_rate': '2.6e-05', 'epoch': '4.667'}
[HF] {'loss': 0.5088887214660645, 'grad_norm': 5.065083980560303, 'learning_rate': 2.8e-05, 'epoch': 5.0}
 12%|█▎        | 15/120 [16:50:26<117:41:28, 4035.13s/it]{'loss': '0.5089', 'grad_norm': '5.065', 'learning_rate': '2.8e-05', 'epoch': '5'}
[Z6] Ep 005 | Loss 0.5089 | EMA 1.4387 | L2 N/A | L1 N/A | L∞ N/A | gMean N/A | g/LR N/A | LR 0.000028 | Upd 15 | Prog 12.5% | BatchEf 1 | EpT 12185.1s | dEpT 3.8s | ETA 118.5h | RAM_proc 91.1GB | RAM_sys 96.6GB | SWAP 5.9GB | CPU 36.6% | TempSensor 39.9°C | Expl False | Instab False | Sat False | MinVel N/A | MaxVel N/A | TTotal 16.8h | LossMin 0.5089 | LossMax 1.6661 | gL2_EMA 0.00 | VelMedEMA 0.00 | VelMed 0.00 | ZeroG 0 | ExplG 0 | FlatL 0 | 
Writing model shards: 100%|██████████| 1/1 [01:27<00:00, 87.19s/it]
 13%|█▎        | 16/120 [18:00:54<118:14:51, 4093.18s/it][HF] {'loss': 0.2904593348503113, 'grad_norm': 3.3835153579711914, 'learning_rate': 3e-05, 'epoch': 5.333333333333333}
